"Label","LOAN","MORTDUE","VALUE","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
"1",26800,138216,170052,10,0,0,199.73871138,1,29,76.421478047
"1",26800,18459,53907,0,0,0,200.41702708,0,6,71.512110567
"0",26900,74982,126972,0,0,0,315.81891124,0,23,38.325989849
"0",26900,NA,35397,7,0,NA,85.250840722,NA,13,20.837255468
"0",26900,69446,104590,11,0,0,287.27599243,1,32,41.499060427
"0",26900,57414,92916,0,0,0,70.281905709,0,22,34.396301781
"0",26900,115638,145440,4,NA,NA,294.70019205,2,36,43.908645333
"1",26900,69000,106500,0.6,0,1,115.7,2,19,NA
"0",26900,67144,92923,16,0,0,89.112173485,1,17,32.791478032
"0",26900,47882,78854,11,0,0,132.34739209,0,19,41.130706684
"0",26900,98324,129210,0,1,0,185.20581113,3,38,34.650649126
"0",26900,54071,85557,0,0,2,91.209976228,0,22,34.597191903
"0",26900,113724,151969,4,NA,NA,294.89276272,1,36,42.397248986
"0",26900,72848,101736,10,0,0,131.4096343,0,21,36.369027462
"0",26900,45763,73797,23,NA,0,291.59168152,1,29,39.370858155
"0",26900,215692,286555,8,NA,5,468.1781224,NA,55,30.55300542
"1",27000,79218,115721,9,0,0,280.3437201,0,35,33.227763077
"0",27000,77910,117590,4,0,0,91.874211097,2,31,38.497154977
"0",27000,50375,70656,8,0,0,125.71604137,1,20,43.133844895
"0",27000,13718,35684,16,2,0,122.29444677,1,18,24.355759583
"0",27000,144901,178093,7,0,0,331.1139721,0,34,40.566551898
"0",27000,45482,77000,0.8,0,0,164.3,3,19,NA
"1",27000,124000,162000,0.8,0,2,166.36666667,1,34,NA
"0",27000,54515,82539,20,0,0,203.8613989,0,26,37.11235228
"0",27000,45880,82425,21,0,0,212.64422077,0,27,36.997793604
"0",27000,54834,85391,9,0,1,132.57854459,2,30,39.305739117
"0",27000,NA,38441,8,1,NA,85.179503348,NA,14,23.691176013
"0",27000,60631,86091,24,0,2,200.14145359,1,20,26.248756632
"0",27000,23160,58074,36,0,0,275.84323074,1,24,40.133220412
"0",27000,NA,61844,26,0,0,133.09973693,0,8,22.71865262
"0",27000,NA,38356,8,0,NA,87.474223059,NA,13,20.927415374
"1",27100,63844,101000,8,1,1,128.8,0,22,NA
"0",27100,140305,237302,27,0,0,349.51426763,2,18,37.420847161
"0",27100,44095,77587,14,1,0,92.140029015,6,15,33.535547201
"0",27100,24494,77479,NA,1,1,101.3129167,1,26,31.124553856
"0",27100,NA,31681,23,0,0,92.514030362,2,15,29.741908938
"0",27100,33649,63214,2,0,0,113.03673652,2,6,37.837863874
"0",27100,20479,46735,24,0,0,103.81628973,0,10,24.258677221
"0",27100,118200,159739,6,0,1,117.15216054,3,27,34.206008445
"0",27100,20497,74244,NA,1,2,93.060342618,1,25,27.361339812
"0",27200,70730,93752,8,0,0,165.91933287,0,20,36.170905486
"0",27200,145725,179197,1,0,0,183.37628836,0,34,40.287479925
"0",27200,83894,121302,6,0,1,124.2746965,0,18,29.732489312
"0",27200,110470,180982,17,0,0,295.47144922,1,30,34.766949696
"0",27200,61000,104044,16,0,1,141.98123448,0,30,39.546507583
"0",27200,101680,134864,10,0,1,150.59619803,0,29,40.880494666
"0",27200,97541,126368,0,1,0,186.77854794,3,38,34.81068944
"1",27200,61118,35184,10,4,2,134.6489043,7,23,45.25528966
"0",27200,24070,58216,35,0,0,273.34175724,0,24,37.639947331
"0",27200,58383,92484,22,1,2,170.07232349,1,20,23.809820262
"0",27300,66878,93656,11,0,0,153.79590463,0,20,39.085006344
"0",27300,72314,118839,5,0,0,99.693832459,1,31,42.343420263
"0",27300,44026,71597,22,NA,1,287.22679628,0,30,38.486948668
"0",27300,97373,126102,10,0,1,139.13259829,0,28,39.173553951
"0",27300,55973,93503,22,0,1,167.74173154,0,19,26.210175973
"0",27300,53223,86696,0,0,0,96.070687876,0,22,34.517790505
"0",27300,135823,185416,1,NA,NA,135.35974766,NA,38,32.794976443
"1",27300,106221,137727,3,0,0,300.57451085,3,45,32.560359399
"0",27300,37636,73328,12,0,0,80.792693759,6,16,34.268228014
"0",27300,NA,37531,22,0,0,82.660269477,2,14,29.609847557
"0",27300,127260,212953,9,0,0,244.1654213,3,26,21.241194773
"0",27300,NA,43277,9,0,NA,101.88661478,NA,14,20.808196179
"0",27300,149950,177309,6,0,0,328.16812274,0,35,39.159553757
"0",27300,NA,116708,11,0,0,175.20096024,0,26,33.747826295
"0",27300,140773,188414,12,0,0,144.09346485,0,37,41.482803685
"0",27400,99900,143437,21,0,0,211.10827714,0,12,39.110297625
"1",27400,113364,146520,16,1,1,284.3680179,2,13,34.627659402
"0",27400,NA,39858,11,1,NA,87.379007649,NA,14,20.588214357
"0",27400,NA,121625,7,1,0,154.43784762,0,27,33.373813672
"0",27400,195497,246354,8,0,0,89.264427411,1,25,39.664822994
"0",27400,51298,90010,6,1,0,146.65622021,3,29,42.159936538
"1",27400,23939,56874,3,0,1,197.8,0,11,NA
"0",27400,46575,85263,1,0,0,155.64704116,2,19,39.489317202
"0",27400,100951,149305,21,0,0,194.53302791,0,13,41.644172047
"0",27400,41370,70528,18,0,0,180.20434499,1,21,33.495088701
"0",27500,54511,84470,9,0,1,140.24779602,3,29,40.278298303
"0",27500,97679,149877,23,0,0,193.0056328,0,12,39.415166848
"0",27500,145774,206788,4,0,0,191.94101884,0,27,38.001192233
"0",27500,132000,179000,1,1,0,226.23333333,2,19,NA
"1",27500,137900,184000,10,0,0,NA,0,0,NA
"0",27500,150666,192346,3,0,0,177.87147325,0,17,39.978650331
"0",27500,NA,40807,8,1,NA,95.533519165,NA,13,20.39892362
"0",27500,69579,117799,5,0,0,84.373124498,2,32,38.862120807
"1",27500,97601,136546,9,0,0,80.497147072,5,39,NA
"0",27500,131269,211014,10,0,0,234.35128879,2,26,18.735147443
"0",27500,23439,47177,25,0,0,112.89450731,0,11,23.022894085
"0",27600,54584,86568,22,0,0,214.8157373,1,27,35.223970798
"0",27600,73846,100216,12,0,0,282.37066144,1,33,38.191251339
"0",27600,60039,86166,0,0,0,100.94932169,0,23,33.820934036
"0",27600,121592,153432,2,0,0,297.0016085,0,24,40.015316476
"0",27600,103898,130784,11,0,0,147.12839778,0,29,42.009813582
"0",27600,131887,174323,0,0,0,243.05371295,2,24,35.271867032
"0",27600,150120,191972,3,0,0,178.03849109,1,16,41.807428045
"0",27600,64818,91915,16,0,0,99.604607809,0,17,32.461144333
"0",27600,153063,202542,10,0,0,266.93895601,2,33,42.829145821
"0",27600,57327,87683,0,0,0,98.521771002,0,23,34.760575409
"0",27600,NA,117581,10,0,0,165.00583942,0,27,34.998727775
"0",27600,54328,94216,24,1,2,188.39374192,1,19,26.833312167
"0",27600,124139,157940,4,0,0,288.88653955,0,24,38.22673698
"0",27600,123121,157337,2,0,0,283.28285346,0,24,36.948273863
"0",27600,72468,106906,12,0,0,288.84955151,1,32,38.984013009
"0",27600,112753,155166,6,0,0,124.9909552,3,26,32.088681352
"0",27600,129311,188143,1,NA,NA,122.51688476,NA,39,30.474173738
"0",27600,74964,118507,5,0,0,91.711246204,1,32,39.146755766
"0",27700,63962,101676,15,0,1,138.5694126,0,30,37.384588482
"0",27700,103249,206521,24,0,0,196.78163285,0,19,25.688176342
"1",27700,97834,132396,18,0,2,303.95191452,2,26,6.8870241268
"0",27700,54617,87722,9,0,1,132.41138177,3,29,39.631102993
"0",27700,73148,101462,10,0,0,264.60538941,0,33,40.475793354
"1",27700,NA,65635,18,0,3,221.1,1,28,NA
"1",27700,61396,111627,20,0,0,87.002500108,0,4,84.61388869
"0",27700,25947,49836,24,0,0,120.02585206,0,10,23.810173362
"0",27700,77886,114494,9,0,0,118.47135379,0,18,28.344078391
"0",27700,54541,78832,0,0,0,186.02084261,2,19,39.614334977
"0",27700,149169,183234,8,0,0,314.78583915,0,35,37.636682724
"1",27700,19300,39000,12,3,0,212.06666667,0,46,NA
"1",27700,83300,NA,20,1,4,247.93333333,1,19,NA
"1",27700,85285,116468,9,0,0,312.80792835,0,36,35.96802437
"0",27700,76055,126560,0,0,0,310.6263344,1,23,38.983558116
"0",27700,NA,42515,11,1,NA,95.043074141,NA,13,20.209037687
"0",27700,120070,153652,4,NA,NA,300.16806121,2,35,43.920191228
"0",27700,141930,182516,0,0,0,235.63057648,2,19,41.958813501
"0",27700,35132,71456,13,0,0,84.874967196,5,16,35.650730315
"0",27700,67446,99206,11,0,0,286.96597112,0,32,38.995164401
"0",27800,114417,150849,5,0,0,285.38612641,0,24,38.581923865
"0",27800,96332,123598,1,0,0,190.3137746,2,38,33.855895472
"0",27800,19600,50594,24,0,0,137.23404427,1,10,24.522374645
"0",27800,64804,97553,15,1,0,105.09866375,1,17,32.177861062
"0",27800,127770,169440,2,0,0,235.72854702,1,24,34.844155434
"0",27800,142356,177328,6,0,0,315.17556745,0,35,38.595990922
"0",27800,181405,229116,0,0,0,297.99814427,0,32,43.520428182
"0",27900,55859,92179,0,0,1,94.932544383,0,23,33.09789894
"0",27900,73630,106757,11,0,0,282.75969838,1,32,38.266573205
"0",27900,137006,207997,5,0,0,194.0931469,1,28,36.906075155
"0",27900,66027,102745,9,0,0,298.10325142,1,32,38.250306047
"0",27900,69589,115061,5,0,0,97.8638453,1,32,41.473971731
"1",27900,62264,39604,10,3,1,118.77826456,7,23,48.077531472
"0",27900,149359,192955,0,0,0,172.57959055,1,16,40.135531359
"0",27900,142346,185057,9,0,1,155.54869901,0,36,39.397042716
"0",27900,50988,81533,1,0,0,167.61445006,2,18,40.620884753
"0",27900,113843,156282,7,0,0,109.95962619,2,27,33.942464847
"0",27900,135511,184219,1,1,0,241.05228345,2,19,38.606492713
"1",27900,90694,121543,5,2,1,107.04625061,8,15,0.8381175254
"0",28000,58002,86427,9,0,1,129.57535197,2,29,39.362693216
"0",28000,59775,87390,8,0,0,138.48647658,3,30,41.543804711
"0",28000,140770,209726,5,0,0,190.32952199,0,27,38.886605965
"0",28000,49764,74526,24,NA,1,294.59478302,1,30,37.611309376
"0",28000,62376,104073,16,1,0,146.14192957,0,30,39.759849639
"0",28000,77322,118082,7,0,0,80.658093685,1,31,38.815438401
"0",28000,68000,106000,6,NA,NA,114.7,11,21,NA
"1",28000,86600,127000,6.5,0,4,234.36666667,5,35,NA
"1",28000,28042,63500,14,2,4,121.73333333,4,28,NA
"0",28000,96015,127551,0,1,0,196.52348814,3,37,34.871643115
"0",28100,100420,207737,22,0,0,197.19812185,0,19,26.372548724
"0",28100,135991,183598,0,NA,NA,131.58912441,NA,38,31.085617659
"0",28100,96160,128767,10,0,1,154.67285803,0,29,41.117944577
"0",28100,86778,110851,9,0,0,398.4023372,0,44,41.04058878
"0",28100,32470,54522,35,0,0,295.49668351,0,23,38.7994829
"1",28100,61000,99000,7,0,1,129.16666667,1,31,NA
"1",28100,72100,112000,20,4,1,120.73333333,1,58,NA
"0",28100,112564,162129,7,0,0,115.56446202,2,26,33.091681472
"1",28100,75768,NA,9,NA,0,133.12186695,3,33,46.751800109
"0",28200,90485,123674,1,0,1,189.73474189,2,25,41.676985544
"0",28200,76011,129352,1,0,0,302.80326065,0,23,36.390473606
"0",28200,58232,97555,17,0,1,130.45076488,0,29,38.092730303
"0",28200,44363,72966,16,1,0,82.270594585,6,16,34.980525368
"0",28200,61038,87534,8,0,0,137.48781925,3,30,39.360018601
"0",28200,118728,160486,7,0,0,112.52081792,2,26,34.537342291
"0",28200,109184,207035,23,0,0,179.93775089,0,18,23.662456689
"0",28200,44321,63050,19,0,0,182.24730572,2,22,32.477167031
"0",28200,185607,227617,0,0,0,311.06275541,0,33,42.435284999
"0",28200,NA,117181,9,0,0,170.64615367,0,26,31.601436148
"0",28200,148455,191419,1,0,0,186.98304288,0,17,39.563303075
"0",28200,100353,131386,9,0,0,146.06548333,0,28,38.679207625
"0",28200,51663,92860,24,0,1,172.34065431,0,20,26.913004797
"0",28200,148772,186023,3,0,0,203.57585973,1,17,43.304658069
"1",28200,66242,109762,8,0,1,130.96956536,0,21,60.295413494
"0",28300,72572,117311,6,0,0,85.797248152,1,32,39.876503701
"0",28300,NA,29512,24,0,0,78.109069731,2,14,30.513283442
"0",28300,126942,166797,0,0,0,244.72228465,1,23,33.394853996
"0",28300,105000,147000,11,0,0,162.36666667,1,17,NA
"0",28300,71973,119224,4,0,0,89.379952321,2,32,39.98105906
"0",28300,68959,102048,12,0,0,278.71470424,1,32,39.932750126
"0",28300,130028,178918,2,NA,NA,113.94263886,NA,39,33.440161627
"0",28300,137159,186153,0,NA,NA,112.17281254,NA,38,29.874731494
"0",28300,145931,239990,27,0,0,357.23095382,0,19,38.268469992
"1",28300,104686,136033,13,0,2,291.17166139,1,27,5.7629948717
"0",28400,90823,126845,1,0,0,188.77345493,1,25,42.896715113
"0",28400,72870,95647,11,0,0,139.04525472,0,20,37.820678455
"0",28400,46126,66942,18,0,0,180.66830818,2,21,33.76903515
"0",28400,150784,192411,0,0,0,173.30549337,1,16,41.543254137
"0",28400,197852,243593,10,0,0,111.10868013,2,26,41.214965339
"0",28400,207687,242544,8,0,0,134.00768046,0,41,41.298386628
"0",28400,106020,206030,22,0,0,188.75246946,0,18,25.33037232
"0",28400,112996,175817,17,0,0,303.28205506,1,31,36.289002598
"0",28400,53480,90560,24,0,1,174.47472367,0,19,24.490839114
"0",28400,183314,232345,1,0,0,300.90431006,1,32,42.336226896
"0",28400,36484,73478,13,1,0,100.9750908,6,16,34.763993775
"0",28400,206126,238745,9,0,0,119.0697634,1,42,41.670187737
"0",28500,49461,83352,21,0,0,210.02505835,0,26,37.301764099
"0",28500,73188,111925,5,NA,NA,123.61317437,11,21,44.520554753
"0",28500,97262,131830,10,0,0,168.8035325,0,29,42.324924696
"0",28500,NA,41763,12,1,NA,92.866988596,NA,13,21.901855997
"1",28500,108293,135317,5,0,0,219.61525186,4,43,31.209731086
"0",28500,84908,108385,10,0,0,384.28504689,0,45,41.342010942
"0",28500,43413,73248,13,0,0,102.56701711,6,16,35.671505075
"0",28500,100145,130522,10,0,0,137.94286922,0,29,39.072589176
"0",28500,137174,186118,1,NA,NA,115.29481113,NA,39,32.87512565
"0",28500,29338,62220,2,0,0,113.20592381,1,6,36.877098508
"0",28600,32136,51599,35,0,0,284.08384845,0,23,39.547733785
"0",28600,94165,130285,10,0,1,137.81333094,0,28,42.080016037
"0",28600,85174,127306,1,0,0,193.07391349,1,24,40.656248579
"0",28600,136546,185507,0,0,0,212.31409848,3,19,40.516801315
"0",28600,26189,50409,36,0,0,287.49617332,0,23,38.644394598
"0",28600,39009,75893,12,1,0,85.625519988,6,15,33.975814412
"0",28600,105907,156126,10,0,0,165.09073496,1,17,33.231300882
"0",28600,31634,65157,5,0,0,119.36202556,1,6,40.159418765
"1",28600,126189,167157,19,0,2,239.22703591,0,26,31.012748928
"0",28700,107281,155874,10,0,0,173.83583579,0,17,32.740368493
"0",28700,137247,186685,0,NA,NA,110.49500235,NA,39,30.859724325
"0",28700,131767,214558,10,0,0,238.79489103,2,27,20.523272269
"0",28700,67951,106093,11,0,0,263.74392226,0,32,40.212234831
"0",28700,133188,179454,1,1,0,223.34866354,1,19,41.136159259
"1",28700,25190,59841,1,0,1,201.17678326,0,11,35.72928694
"0",28800,204455,245685,8,0,0,123.39674713,1,42,42.345471385
"0",28800,132019,168828,0,0,0,231.28613401,1,24,35.490305671
"0",28800,NA,121560,8,1,0,175.2063398,0,26,31.612038453
"0",28800,151328,194243,2,0,0,174.97705282,0,17,42.112540128
"0",28800,NA,44761,10,0,NA,84.728267958,NA,14,22.841663187
"0",28800,134144,185910,2,NA,NA,122.5038922,NA,39,30.338219429
"0",28800,30357,56776,35,0,0,294.42002143,0,22,37.537461252
"0",28900,225000,285000,15,0,1,258.73333333,2,26,NA
"0",28900,135770,188368,0,1,0,229.75322241,2,19,40.631871388
"0",28900,91683,127833,0,1,0,187.24240278,3,37,33.168756851
"0",28900,134509,211558,10,0,0,247.84445257,2,27,20.610706647
"0",28900,89945,124453,2,0,0,194.91024949,2,25,42.719774573
"0",28900,NA,117991,7,0,0,159.55002458,0,27,32.16500253
"1",28900,63748,36392,9,4,1,124.24789861,6,23,44.578500055
"0",28900,102108,147463,19,0,0,205.8658949,0,13,41.654211317
"0",28900,75887,117989,4,0,0,92.090542151,2,32,40.778888426
"0",28900,77916,130728,2,0,0,290.77260805,1,23,39.095476448
"0",28900,109888,182229,16,0,0,302.22641765,1,30,33.319061895
"0",28900,29515,49525,36,0,0,288.65624667,0,24,39.60580772
"0",29000,152065,192445,2,0,0,166.94856833,0,16,41.563839245
"0",29000,32109,49912,34,0,0,278.56500343,1,23,39.796560762
"1",29000,149900,201000,5,4,4,131.93333333,1,29,NA
"1",29000,79000,NA,8,0,1,189.7,1,33,NA
"1",29000,72478,113000,1.5,0,6,114.66666667,4,12,NA
"1",29000,101824,NA,4,2,4,186.7,0,14,NA
"0",29200,116202,160084,6,0,0,124.12146165,3,26,32.644529835
"0",29200,50105,83815,21,0,0,188.20102865,0,26,35.595750669
"0",29200,139299,180818,1,0,0,226.86114488,1,19,40.817309246
"0",29200,99600,143000,15,0,0,232.33333333,1,40,NA
"0",29300,228059,291314,16,0,1,259.67720211,2,26,28.173645541
"0",29300,68024,115954,6,NA,NA,109.91502045,11,21,44.369170763
"0",29400,119256,160683,6,0,0,109.12119697,3,27,33.301762888
"1",29400,48800,86000,5,1,0,52.766532731,2,21,NA
"0",29400,39354,75553,13,1,0,77.342597043,6,15,35.110448893
"0",29400,109457,145453,15,0,0,222.85871099,1,40,40.697418457
"0",29500,232801,289260,13,0,0,264.43150764,2,25,26.981363085
"0",29500,50079,80222,1,0,0,147.99011817,2,19,38.139021997
"0",29500,48590,81354,0,0,0,157.02632626,3,18,40.170618286
"1",29500,118000,169900,8,0,0,138.96666667,1,23,NA
"0",29600,233916,291490,15,0,1,259.73346527,2,25,25.105086064
"0",29700,46268,79463,0,0,0,161.27602904,3,19,40.261962227
"0",29700,100657,148653,14,0,0,221.92531148,0,40,42.302907328
"0",29800,134560,187551,1,0,0,225.09229867,1,19,39.211937494
"0",29800,225481,290762,13,0,1,239.32163058,1,26,24.77798542
"0",29800,34000,71000,10,NA,NA,115.66666667,NA,24,NA
"0",29900,230499,294326,15,0,1,250.49100715,2,26,27.920661771
"0",29900,135955,182161,0,0,0,235.3710385,2,18,38.699746592
"0",29900,73506,115000,11,0,0,77.133333333,1,35,NA
"1",29900,22000,NA,2,2,0,81.133333333,11,10,NA
"0",29900,131756,167302,0,0,0,237.56224137,1,24,35.043100516
"0",30000,74975,118886,12,0,0,85.045754904,0,34,26.349131932
"0",30000,77853,114746,6,NA,NA,114.58372248,10,21,43.29474364
"0",30000,79044,118685,12,0,0,92.118875541,1,34,27.224985258
"0",30000,12223,35875.06,28.5,0,0,199.83333333,0,15,NA
"0",30000,187000,293000,28,0,0,156.63333333,0,23,NA
"0",30000,32657,76000,NA,NA,NA,288.33333333,0,16,NA
"0",30000,48000,97000,3,0,0,173.5,2,25,NA
"0",30000,224000,282000,5,0,1,209.36666667,0,30,NA
"0",30000,8875,57000,0,0,0,100.46666667,1,6,NA
"1",30000,NA,50000,4,0,1,118.66666667,1,15,NA
"1",30000,17696,53100,20,4,5,147.86666667,0,28,NA
"1",30000,176000,240000,1,1,0,198.86666667,2,13,NA
"1",30000,NA,46200,0,1,3,200.93333333,10,15,NA
"0",30000,109583,153132,10,0,0,162.3840072,1,16,33.760305236
"0",30000,15214,38094,26,0,0,199.46979091,0,15,39.549873804
"0",30000,20000,38000,0.9,0,0,59.833333333,0,7,NA
"0",30100,24350,40356,0,0,0,81.840250201,0,6,13.409995648
"1",30100,92249,NA,2,1,0,180.68015364,0,21,31.089120287
"0",30100,138322,186139,2,0,0,215.75086797,2,19,39.189141603
"0",30100,228006,285921,15,0,0,250.53988412,2,25,27.813291406
"0",30100,78124,116280,10,0,0,73.753383522,1,35,26.406331958
"0",30100,42747,71360,10,NA,NA,89.516265457,NA,24,34.036663762
"1",30200,36000,73500,14,0,1,202.96666667,0,33,NA
"1",30200,80951,116160,19,4,0,130.36036182,0,58,50.352998788
"0",30200,124000,171366,13,0,0,176.5,2,28,NA
"0",30200,20956,39333,0,1,0,73.391797524,0,7,13.495367368
"0",30200,106594,148695,13,0,0,239.91840501,1,39,41.275208993
"0",30200,34955,79556,8,NA,NA,121.02331335,NA,23,32.804530596
"0",30300,137927,182588,1,1,0,248.98067202,1,18,40.361852067
"1",30300,NA,52545,1,1,3,187.72218451,10,15,2.5943644469
"0",30300,54352,79302,0,0,0,152.20277687,3,19,41.62936282
"0",30300,109859,153240,10,0,0,172.68797976,0,17,34.549496477
"0",30300,18306,66747,1,0,0,95.181437553,1,6,37.582898412
"0",30300,36014,76525,14,0,0,88.934468851,5,16,34.9372716
"0",30400,45747,78829,0,0,0,174.36374815,3,18,41.256794683
"0",30400,40386,68120,12,1,0,98.820153684,5,15,34.020257191
"0",30400,46948,80473,0,0,0,151.59709716,2,19,37.753876623
"0",30400,55429,103948,3,0,0,182.48416421,1,25,35.150980788
"0",30500,77246,121758,10,0,0,79.21417248,0,34,26.521740538
"0",30500,57516,103086,3,0,0,166.19952717,2,24,37.814089094
"0",30500,113822,148478,10,0,0,165.78827835,0,16,31.163207005
"0",30500,108736,147531,13,0,0,228.61035912,1,40,43.12276156
"0",30500,138082,181157,2,1,0,219.24730717,1,19,40.874698522
"0",30500,10952,65166,0,0,0,91.951603506,1,6,37.692624384
"0",30500,124225,181129,11,0,0,189.43917118,2,28,43.168391726
"1",30500,18375,61738,20,3,5,141.70313333,0,28,45.354788696
"0",30600,35332,71898,10,NA,NA,115.21089553,NA,24,33.071350275
"0",30600,78355,124426,11,0,0,81.223397569,1,34,25.942577765
"0",30600,231344,284199,7,0,1,202.52860351,0,29,15.823900056
"0",30600,54372,78653,0,0,0,156.41356965,3,19,40.611094331
"0",30700,36804,83295,NA,NA,NA,289.39981606,0,15,42.21386978
"0",30700,14834,64870,1,0,0,99.704362118,1,5,36.692324058
"0",30800,129062,176389,13,0,0,184.31937605,2,28,40.894302088
"0",30800,29226,44735,1,0,0,66.244719761,0,7,13.783965436
"0",30800,15428,45495,28,0,0,200.50912433,0,15,42.387985513
"0",30800,195221,293118,29,0,0,151.95741818,0,22,38.181027322
"1",30800,147577,187129,11,0,0,NA,0,0,42.362252638
"0",30800,21172,37333,30,0,0,208.49869628,0,15,41.358171066
"0",30800,125787,175196,13,0,0,157.8776807,2,29,41.350974526
"0",30800,54981,82038,2,0,0,165.07784739,2,19,41.239256279
"0",30900,230978,291013,12,0,1,268.39423798,1,26,26.248190692
"0",30900,189798,301984,28,0,0,150.91736328,0,22,37.236507841
"1",30900,106717,NA,4,2,4,172.43235473,0,13,47.795906106
"0",30900,190480,298239,27,0,1,164.60487057,0,23,39.601452126
"0",31000,133471,188154,0,0,0,218.53826063,2,18,40.315083491
"1",31000,67794,103535,7,0,1,116.89898988,1,31,44.065428782
"0",31000,37507,71612,10,NA,NA,112.8714443,NA,24,31.784456165
"0",31000,118000,167000,17,0,0,127.03333333,1,17,NA
"1",31000,30000,72000,20,2,0,127.3,1,14,NA
"0",31000,13542,58827,0,0,0,92.1329084,0,6,36.256968747
"0",31000,51370,103298,0,0,0,175.60961458,2,25,38.093414639
"0",31100,73386,108864,5,NA,NA,119.53951836,10,21,42.826600831
"0",31100,136521,188264,1,1,0,227.65187783,2,19,38.518644882
"0",31200,22907,46357,0,0,0,62.416296878,0,6,15.028037471
"0",31200,234304,290923,14,0,1,260.91977587,2,26,27.057234292
"0",31200,14906,64767,0,0,0,80.355570586,0,5,35.039075366
"0",31200,124295,176185,12,0,0,171.21441633,1,27,43.17681901
"0",31200,15557,62847,0,0,0,99.560441868,1,6,37.394118746
"1",31200,38352,80550,21,1,0,116.4379076,0,14,35.38186329
"0",31300,33658,76624,NA,NA,NA,286.69628922,0,15,40.357373902
"0",31300,119911,171916,16,0,0,140.44947135,0,16,27.689910704
"0",31300,188655,298090,28,0,0,153.0868546,0,22,40.296770712
"0",31300,106960,144201,15,0,0,230.41303519,0,40,42.666659574
"0",31400,12617,36082,30,0,0,205.4598874,0,15,41.979000667
"0",31400,16209,62450,1,0,0,108.38765771,1,6,38.121275069
"0",31400,37750,76204,NA,NA,NA,268.26493058,0,16,41.448763305
"1",31500,16800,NA,12,1,2,110.63333333,4,20,NA
"1",31500,15391,NA,2.6,6,1,57.833333333,0,8,NA
"1",31500,22100,35000,1.9,2,0,85.233333333,2,14,NA
"1",31500,16000,43040,0,1,1,98.433333333,1,11,NA
